date,country,location,cases_new,deaths_new,cases_cumulative,deaths_cumulative,hcw_cumulative,cases_cumulative_confirmed,deaths_cumulative_confirmed,cumulative_confirmed_hcw,notes,link
2014-04-26,Guinea,Conakry,2,,60,24,,39,19,,"Clinical cases of EVD have been reported from Conakry (60 cases, including 24 deaths), Guekedou (131/93), Macenta (22/16), Kissidougou (6/5), Dabola (4/4) and Djingaraye (1/1). The 6 new cases reported since the update of 25 April were diagnosed in Conakry (2 cases) and Guekedou (4 cases). All 6 cases are laboratory confirmed.
The cumulative total of laboratory confirmed cases and deaths to date: Conakry (39 cases, including 19 deaths); Guekedou (67/43); Macenta (13/10); Kissidougou (1/1); and Dabola (1/1). The date of isolation of the most recent confirmed cases is 26 April in Conakry and Guekedou. Thirteen (13) patients are in isolation in Conakry (7 patients, all confirmed), Guekedou (6 patients, all confirmed). Contact tracing activities continue in Conakry and Guekedou. All the contacts from the other four outbreak locations have completed their 21 day medical surveillance period and have been discharged from follow up.",http://www.who.int/csr/don/2014_04_28_ebola/en/
2014-04-26,Guinea,Guekedou,4,,131,93,,67,43,,"Clinical cases of EVD have been reported from Conakry (60 cases, including 24 deaths), Guekedou (131/93), Macenta (22/16), Kissidougou (6/5), Dabola (4/4) and Djingaraye (1/1). The 6 new cases reported since the update of 25 April were diagnosed in Conakry (2 cases) and Guekedou (4 cases). All 6 cases are laboratory confirmed.
The cumulative total of laboratory confirmed cases and deaths to date: Conakry (39 cases, including 19 deaths); Guekedou (67/43); Macenta (13/10); Kissidougou (1/1); and Dabola (1/1). The date of isolation of the most recent confirmed cases is 26 April in Conakry and Guekedou. Thirteen (13) patients are in isolation in Conakry (7 patients, all confirmed), Guekedou (6 patients, all confirmed). Contact tracing activities continue in Conakry and Guekedou. All the contacts from the other four outbreak locations have completed their 21 day medical surveillance period and have been discharged from follow up.",http://www.who.int/csr/don/2014_04_28_ebola/en/
2014-04-26,Guinea,Macenta,,,22,16,,13,10,,"Clinical cases of EVD have been reported from Conakry (60 cases, including 24 deaths), Guekedou (131/93), Macenta (22/16), Kissidougou (6/5), Dabola (4/4) and Djingaraye (1/1). The 6 new cases reported since the update of 25 April were diagnosed in Conakry (2 cases) and Guekedou (4 cases). All 6 cases are laboratory confirmed.
The cumulative total of laboratory confirmed cases and deaths to date: Conakry (39 cases, including 19 deaths); Guekedou (67/43); Macenta (13/10); Kissidougou (1/1); and Dabola (1/1). The date of isolation of the most recent confirmed cases is 26 April in Conakry and Guekedou. Thirteen (13) patients are in isolation in Conakry (7 patients, all confirmed), Guekedou (6 patients, all confirmed). Contact tracing activities continue in Conakry and Guekedou. All the contacts from the other four outbreak locations have completed their 21 day medical surveillance period and have been discharged from follow up.",http://www.who.int/csr/don/2014_04_28_ebola/en/
2014-04-26,Guinea,Kissidougou,,,6,5,,1,1,,"Clinical cases of EVD have been reported from Conakry (60 cases, including 24 deaths), Guekedou (131/93), Macenta (22/16), Kissidougou (6/5), Dabola (4/4) and Djingaraye (1/1). The 6 new cases reported since the update of 25 April were diagnosed in Conakry (2 cases) and Guekedou (4 cases). All 6 cases are laboratory confirmed.
The cumulative total of laboratory confirmed cases and deaths to date: Conakry (39 cases, including 19 deaths); Guekedou (67/43); Macenta (13/10); Kissidougou (1/1); and Dabola (1/1). The date of isolation of the most recent confirmed cases is 26 April in Conakry and Guekedou. Thirteen (13) patients are in isolation in Conakry (7 patients, all confirmed), Guekedou (6 patients, all confirmed). Contact tracing activities continue in Conakry and Guekedou. All the contacts from the other four outbreak locations have completed their 21 day medical surveillance period and have been discharged from follow up.",http://www.who.int/csr/don/2014_04_28_ebola/en/
2014-04-26,Guinea,Dabola,,,4,4,,1,1,,"Clinical cases of EVD have been reported from Conakry (60 cases, including 24 deaths), Guekedou (131/93), Macenta (22/16), Kissidougou (6/5), Dabola (4/4) and Djingaraye (1/1). The 6 new cases reported since the update of 25 April were diagnosed in Conakry (2 cases) and Guekedou (4 cases). All 6 cases are laboratory confirmed.
The cumulative total of laboratory confirmed cases and deaths to date: Conakry (39 cases, including 19 deaths); Guekedou (67/43); Macenta (13/10); Kissidougou (1/1); and Dabola (1/1). The date of isolation of the most recent confirmed cases is 26 April in Conakry and Guekedou. Thirteen (13) patients are in isolation in Conakry (7 patients, all confirmed), Guekedou (6 patients, all confirmed). Contact tracing activities continue in Conakry and Guekedou. All the contacts from the other four outbreak locations have completed their 21 day medical surveillance period and have been discharged from follow up.",http://www.who.int/csr/don/2014_04_28_ebola/en/
2014-04-26,Guinea,Djingararye,,,1,1,,0,0,,"Clinical cases of EVD have been reported from Conakry (60 cases, including 24 deaths), Guekedou (131/93), Macenta (22/16), Kissidougou (6/5), Dabola (4/4) and Djingaraye (1/1). The 6 new cases reported since the update of 25 April were diagnosed in Conakry (2 cases) and Guekedou (4 cases). All 6 cases are laboratory confirmed.
The cumulative total of laboratory confirmed cases and deaths to date: Conakry (39 cases, including 19 deaths); Guekedou (67/43); Macenta (13/10); Kissidougou (1/1); and Dabola (1/1). The date of isolation of the most recent confirmed cases is 26 April in Conakry and Guekedou. Thirteen (13) patients are in isolation in Conakry (7 patients, all confirmed), Guekedou (6 patients, all confirmed). Contact tracing activities continue in Conakry and Guekedou. All the contacts from the other four outbreak locations have completed their 21 day medical surveillance period and have been discharged from follow up.",http://www.who.int/csr/don/2014_04_28_ebola/en/
2014-05-01,Guinea,,,,226,149,25,127,81,18,"As of 18:00 on 1 May 2014, the Ministry of Health (MOH) of Guinea has reported a cumulative total of 226 clinical cases of Ebola virus disease (EVD), including 149 deaths. Of 210 patients tested for ebolavirus infection, 127 cases have been laboratory confirmed by PCR, including 81 deaths. In addition, 44 cases (34 deaths) meet the probable case definition for EVD and 55 cases (34 deaths) are classified as suspected cases. Twenty-five (25) health-care workers (HCW) have been affected (18 confirmed), with 16 deaths (11 confirmed). Seven (7) patients are in isolation facilities in Guinea; Conakry (4 patients, 2 confirmed) and Guekedou (3 patients, all confirmed).",http://www.who.int/csr/don/2014_05_02_ebola/en/
2014-05-01,Guinea,Conakry,,,53,24,,40,20,,"The geographical distribution of clinical cases of EVD since the beginning of the outbreak is: Conakry (53 cases, including 24 deaths), Guekedou (140/99), Macenta (22/16), Kissidougou (6/5), Dabola (4/4) and Djingaraye (1/1).

The cumulative total of laboratory confirmed cases and deaths since the beginning of the outbreak is: Conakry (40 cases, including 20 deaths); Guekedou (72/49); Macenta (13/10); Kissidougou (1/1); and Dabola (1/1). The date of isolation of the most recent confirmed cases is 30 April in Conakry and Guekedou.",http://www.who.int/csr/don/2014_05_02_ebola/en/
2014-05-01,Guinea,Guekedou,,,140,99,,72,49,,"The geographical distribution of clinical cases of EVD since the beginning of the outbreak is: Conakry (53 cases, including 24 deaths), Guekedou (140/99), Macenta (22/16), Kissidougou (6/5), Dabola (4/4) and Djingaraye (1/1).

The cumulative total of laboratory confirmed cases and deaths since the beginning of the outbreak is: Conakry (40 cases, including 20 deaths); Guekedou (72/49); Macenta (13/10); Kissidougou (1/1); and Dabola (1/1). The date of isolation of the most recent confirmed cases is 30 April in Conakry and Guekedou.",http://www.who.int/csr/don/2014_05_02_ebola/en/
2014-05-01,Guinea,Macenta,,,22,16,,13,10,,"The geographical distribution of clinical cases of EVD since the beginning of the outbreak is: Conakry (53 cases, including 24 deaths), Guekedou (140/99), Macenta (22/16), Kissidougou (6/5), Dabola (4/4) and Djingaraye (1/1).

The cumulative total of laboratory confirmed cases and deaths since the beginning of the outbreak is: Conakry (40 cases, including 20 deaths); Guekedou (72/49); Macenta (13/10); Kissidougou (1/1); and Dabola (1/1). The date of isolation of the most recent confirmed cases is 30 April in Conakry and Guekedou.",http://www.who.int/csr/don/2014_05_02_ebola/en/
2014-05-01,Guinea,Kissidougou,,,6,5,,1,1,,"The geographical distribution of clinical cases of EVD since the beginning of the outbreak is: Conakry (53 cases, including 24 deaths), Guekedou (140/99), Macenta (22/16), Kissidougou (6/5), Dabola (4/4) and Djingaraye (1/1).

The cumulative total of laboratory confirmed cases and deaths since the beginning of the outbreak is: Conakry (40 cases, including 20 deaths); Guekedou (72/49); Macenta (13/10); Kissidougou (1/1); and Dabola (1/1). The date of isolation of the most recent confirmed cases is 30 April in Conakry and Guekedou.",http://www.who.int/csr/don/2014_05_02_ebola/en/
2014-05-01,Guinea,Dabola,,,4,4,,1,1,,"The geographical distribution of clinical cases of EVD since the beginning of the outbreak is: Conakry (53 cases, including 24 deaths), Guekedou (140/99), Macenta (22/16), Kissidougou (6/5), Dabola (4/4) and Djingaraye (1/1).

The cumulative total of laboratory confirmed cases and deaths since the beginning of the outbreak is: Conakry (40 cases, including 20 deaths); Guekedou (72/49); Macenta (13/10); Kissidougou (1/1); and Dabola (1/1). The date of isolation of the most recent confirmed cases is 30 April in Conakry and Guekedou.",http://www.who.int/csr/don/2014_05_02_ebola/en/
2014-05-01,Guinea,Djingararye,,,1,1,,0,0,,"The geographical distribution of clinical cases of EVD since the beginning of the outbreak is: Conakry (53 cases, including 24 deaths), Guekedou (140/99), Macenta (22/16), Kissidougou (6/5), Dabola (4/4) and Djingaraye (1/1).

The cumulative total of laboratory confirmed cases and deaths since the beginning of the outbreak is: Conakry (40 cases, including 20 deaths); Guekedou (72/49); Macenta (13/10); Kissidougou (1/1); and Dabola (1/1). The date of isolation of the most recent confirmed cases is 30 April in Conakry and Guekedou.",http://www.who.int/csr/don/2014_05_02_ebola/en/
2014-05-02,Liberia,,,,13,11,2,6,6,2,"The Ministry of Health and Social Welfare (MOHSW) of Liberia has completed the process of revising clinical cases of EVD based on their final laboratory results. All cases which tested PCR positive or ebolavirus IgM positive have been reclassified as “confirmed acute” cases. PCR negative but ebolavirus IgG positive cases are considered “confirmed convalescent” cases. Following the reclassification of suspected cases, as of 2 May the total number of clinical EVD cases reported in Liberia is 13 (6 confirmed, 2 probable and 5 suspected cases), including 11 deaths. There were 2 confirmed cases in HCWs, both of whom died. There have been no new clinical cases in Liberia since 6 April.",http://www.who.int/csr/don/2014_05_02_ebola/en/
2014-05-03,Guinea,,,,231,155,,127,82,,"As of 18:00 on 3 May 2014, the Ministry of Health (MOH) of Guinea has reported a cumulative total of 231 clinical cases of Ebola virus disease (EVD), including 155 deaths. There has been no change in the number of cases confirmed by ebolavirus PCR (127 cases) since the last update of 2 May 2014, but 1 additional death has been reported among confirmed cases (82 deaths).

There have been 5 new probable cases and 5 new deaths among the probable cases of EVD since the last report (currently 49 cases, including 39 deaths). In addition, 55 cases (34 deaths) are classified as suspected cases. As of 2 May, 2 patients remain in isolation in Conakry and 3 in Guekedou. All of the new cases and deaths have been reported from Guekedou. The date of isolation of the most recent confirmed cases is 26 April in Conakry and 1 May in Guekedou.",http://www.who.int/csr/don/2014_05_06_ebola/en/
2014-05-03,Guinea,Conakry,,,53,24,,40,20,,"The geographical distribution of clinical cases of EVD since the beginning of the outbreak is: Conakry (53 cases, including 24 deaths), Guekedou (145/105), Macenta (22/16), Kissidougou (6/5), Dabola (4/4) and Djingaraye(1/1). There have been no new cases of EVD in Kissidougou since 1 April and in Macenta since 9 April. In Djingaraye and Dabola, no new cases have been reported since the end of March 2014. The cumulative total of laboratory confirmed cases and deaths since the beginning of the outbreak is: Conakry (40 cases, including 20 deaths); Guekedou (72/50); Macenta (13/10); Kissidougou (1/1); and Dabola (1/1). The analysis of the epidemiological data during the last 3 weeks shows that the number of new cases is decreasing in Guekedou.",http://www.who.int/csr/don/2014_05_06_ebola/en/
2014-05-03,Guinea,Guekedou,,,145,105,,72,50,,"The geographical distribution of clinical cases of EVD since the beginning of the outbreak is: Conakry (53 cases, including 24 deaths), Guekedou (145/105), Macenta (22/16), Kissidougou (6/5), Dabola (4/4) and Djingaraye(1/1). There have been no new cases of EVD in Kissidougou since 1 April and in Macenta since 9 April. In Djingaraye and Dabola, no new cases have been reported since the end of March 2014. The cumulative total of laboratory confirmed cases and deaths since the beginning of the outbreak is: Conakry (40 cases, including 20 deaths); Guekedou (72/50); Macenta (13/10); Kissidougou (1/1); and Dabola (1/1). The analysis of the epidemiological data during the last 3 weeks shows that the number of new cases is decreasing in Guekedou.",http://www.who.int/csr/don/2014_05_06_ebola/en/
2014-05-03,Guinea,Macenta,,,22,16,,13,10,,"The geographical distribution of clinical cases of EVD since the beginning of the outbreak is: Conakry (53 cases, including 24 deaths), Guekedou (145/105), Macenta (22/16), Kissidougou (6/5), Dabola (4/4) and Djingaraye(1/1). There have been no new cases of EVD in Kissidougou since 1 April and in Macenta since 9 April. In Djingaraye and Dabola, no new cases have been reported since the end of March 2014. The cumulative total of laboratory confirmed cases and deaths since the beginning of the outbreak is: Conakry (40 cases, including 20 deaths); Guekedou (72/50); Macenta (13/10); Kissidougou (1/1); and Dabola (1/1). The analysis of the epidemiological data during the last 3 weeks shows that the number of new cases is decreasing in Guekedou.",http://www.who.int/csr/don/2014_05_06_ebola/en/
